MissionID,MissionNameShort,MissionNameFull,MissionAgencies,MissionStatus,LaunchDate,EOLDate,Applications,Instruments,InstrumentIDs,OrbitType,OrbitAltitude,OrbitPeriod,OrbitInclination,RepeatCycle,OrbitLST,OrbitLongitude,OrbitSense,MissionSite,DataAccessPortal
839,METOP-SG A3,"EUMETSAT Polar System, Second Generation","EUMETSAT, DLR, COM, CNES, ESA",Approved,Nov-36,May-44,"Meteorology, climatology. EPS-SG-a carries the Sentinel-5 mission. 3 satellites.","3MI, IASI-NG, METimage, MWS, RO, UVNS (Sentinel-5)","1627, 1626, 965, 1663, 1628, 1504",Sun-synchronous,824 km,101.4 mins,98.7 deg,29,9:30,,Descending,http://www.eumetsat.int/website/home/Satellites/FutureSatellites/EUMETSATPolarSystemSecondGeneration/index.html,
702,METOP-SG B1,"EUMETSAT Polar System, Second Generation","EUMETSAT, CNES, ESA",Approved,Nov-23,May-31,"Meteorology, climatology. 3 satellites.","ARGOS-4, ICI, MWI, RO, SCA","694, 1662, 1630, 1628, 1631",Sun-synchronous,824 km,101.4 mins,98.7 deg,29,9:30,,Descending,http://www.eumetsat.int/website/home/Satellites/FutureSatellites/EUMETSATPolarSystemSecondGeneration/index.html,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en
840,METOP-SG B2,"EUMETSAT Polar System, Second Generation","EUMETSAT, CNES, ESA",Approved,Nov-30,May-38,"Meteorology, climatology. 3 satellites.","ARGOS-4, ICI, MWI, RO, SCA","694, 1662, 1630, 1628, 1631",Sun-synchronous,824 km,101.4 mins,98.7 deg,29,9:30,,Descending,http://www.eumetsat.int/website/home/Satellites/FutureSatellites/EUMETSATPolarSystemSecondGeneration/index.html,
841,METOP-SG B3,"EUMETSAT Polar System, Second Generation","EUMETSAT, CNES, ESA",Approved,Nov-37,May-45,"Meteorology, climatology. 3 satellites.","A-DCS4, ICI, MWI, RO, SCA","694, 1662, 1630, 1628, 1631",Sun-synchronous,824 km,101.4 mins,98.7 deg,29,9:30,,Descending,http://www.eumetsat.int/website/home/Satellites/FutureSatellites/EUMETSATPolarSystemSecondGeneration/index.html,
915,MeznSat,MeznSat,"UAE SA, American University of Ras Al Khaimah, Khalifa University",Approved,Dec-19,Dec-22,"MeznSat is a 3U CubeSat to be developed, built and tested primarily by university students to detect Greenhouse Gas (GHG) concentrations.",ARGUS 2000,1885,Sun-synchronous,500 km,90 mins,97 deg,2,12:00:00,,,,
858,MicroCarb,MicroCarb,"CNES, UKSA",Approved,Dec-20,Dec-23,"The objective of the MicroCarb mission being to measure the CO2 concentration with extreme precision (of the order of 1 ppm, which is 0.3 %).",Microcarb,1799,Sun-synchronous,650 km,,,21,10:30,,Descending,https://microcarb.cnes.fr/en/MICROCARB/GP_mission.htm,
879,MicroDragon,MicroDragon,"VAST, Keio University",Currently being flown,18-Jan-19,Dec-20,Aquaculture supporting,MicroDragon SMI & TPI,1820,Sun-synchronous,,,,,,,,,
679,MIOSAT,Piccola MIssione Ottica basata su microSATellite,ASI,Cancelled,1-Jun-14,1-Jun-16,"Land surface, agriculture and forestry, regional geology, land use studies, water resources, vegetation studies, coastal studies and soils and main atmospheric gases detection.","ALISEO, Mach-Zehnder Micro-interferometer, PAN CAM","1593, 1594, 1592",Sun-synchronous,615 km,97 mins,97.9 deg,,10:30,,Descending,http://www.asi.it/en/activity/earth_observation/miosat_,
445,Monitor-E,Monitor-E,ROSKOSMOS,Mission complete,26-Aug-05,21-Jan-08,"Agriculture and forestry, hydrology, environmental monitoring, hydrometeorology, ice and snow, land surface, meteorology.","PSA, RDSA","836, 837",Sun-synchronous,540 km,95.2 mins,97.5 deg,,10:30,,TBD,,
628,MOS-1,Marine Observation Satellite-1,"NASDA, JAXA",Mission complete,19-Feb-87,29-Nov-95,natural resource utilization and for environmental protection.,"MESSR, MSR, VTIR","79, 80, 81",Sun-synchronous,909 km,103 mins,99 deg,17,10:30,,Ascending,http://www.jaxa.jp/projects/sat/mos1/index_e.html,
83,MOS-1B,Marine Observation Satellite,"NASDA, JAXA",Mission complete,7-Feb-90,17-Apr-96,natural resource utilization and for environmental protection.,"DCS (JAXA), MESSR, MSR, VTIR","188, 79, 80, 81",Sun-synchronous,909 km,103 mins,99 deg,17,10:30,,Descending,http://www.jaxa.jp/projects/sat/mos1/index_e.html,
548,MTG-I1 (imaging),Meteosat Third Generation - Imaging Satellite 1,"EUMETSAT, ESA",Approved,Oct-21,Apr-30,"Meteorology, climatology, atmospheric dynamics/water and energy cycles.","FCI, LI","885, 890",Geostationary,35779 km,1436 mins,,,,0,N/A,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en
587,MTG-I2 (imaging),Meteosat Third Generation - Imaging Satellite 2,"EUMETSAT, ESA",Approved,Jun-25,Dec-33,"Meteorology, climatology, atmospheric dynamics/water and energy cycles.","FCI, LI","885, 890",Geostationary,35779 km,1436 mins,,,,0,N/A,http://www.eumetsat.int/Home/Main/Satellites/index.htm?l=en?,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en
588,MTG-I3 (imaging),Meteosat Third Generation - Imaging Satellite 3,"EUMETSAT, ESA",Approved,Oct-29,Apr-38,"Meteorology, climatology, atmospheric dynamics/water and energy cycles.","FCI, LI","885, 890",Geostationary,35779 km,1436 mins,,,,0,N/A,http://www.eumetsat.int/Home/Main/Satellites/index.htm?l=en?,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en
589,MTG-I4 (imaging),Meteosat Third Generation - Imaging Satellite 4,"EUMETSAT, ESA",Approved,Oct-33,Apr-42,"Meteorology, climatology, atmospheric dynamics/water and energy cycles.","FCI, LI","885, 890",Geostationary,35779 km,1436 mins,,,,0,N/A,http://www.eumetsat.int/Home/Main/Satellites/index.htm?l=en?,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en
590,MTG-S1,Meteosat Third Generation - first sounding satellite,EUMETSAT,N/A,15-Dec-18,15-Jun-27,"Meteorology, climatology, Atmospheric dynamics/water and energy cycles.","IRS, UVN","950, 949",Geostationary,36000 km,,,,,0,N/A,http://www.eumetsat.int/Home/Main/What_We_Do/Satellites/Future_Satellites/Meteosat_Third_Generation/index.htm,
556,MTG-S1 (sounding),Meteosat Third Generation S1 Sounding Satellite 1,"EUMETSAT, COM, ESA",Approved,Jun-23,Dec-31,Supporting European atmospheric composition and air quality monitoring services. MTG S1 carries the Sentinel-4 A mission.,"IRS, UVN","950, 949",Geostationary,35779 km,1436 mins,,,,0,N/A,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en
591,MTG-S2,Meteosat Third Generation - second sounding satellite,EUMETSAT,N/A,15-Sep-24,15-Dec-32,"Meteorology, climatology, Atmospheric dynamics/water and energy cycles.","IRS, UVN","950, 949",Geostationary,36000 km,,,,,0,N/A,http://www.eumetsat.int/Home/Main/What_We_Do/Satellites/Future_Satellites/Meteosat_Third_Generation/index.htm,
618,MTG-S2 (sounding),Meteosat Third Generation S2 Sounding Satellite 2,"EUMETSAT, COM, ESA",Approved,Dec-31,Jun-40,Supporting European atmospheric composition and air quality monitoring services. MTG S2 carries the Sentinel-4 B mission.,"IRS, UVN","950, 949",Geostationary,35779 km,1436 mins,,,,0,N/A,http://www.eumetsat.int/Home/Main/Satellites/index.htm?l=en?,http://www.eumetsat.int/Home/Main/DataAccess/index.htm?l=en
307,MTSAT-1,Multi-functional Transport Satellite,JMA,Mission complete,15-Nov-99,15-Nov-99,"Meteorology, aeronautical applications.","IMAGER/MTSAT-2, MTSAT Comms","466, 563",Geostationary,36000 km,,,,,-140,N/A,,
385,MTSAT-1R,Multi-functional Transport Satellite-1R,"JMA, JCAB",Mission complete,26-Feb-05,4-Dec-15,"Meteorology, aeronautical applications.","JAMI/MTSAT-1R, MTSAT Comms, MTSAT DCS","695, 563, 1500",Geostationary,36000 km,,,,,-140,N/A,,
384,MTSAT-2,Multi-functional Transport Satellite-2,"JMA, JCAB",Mission complete,18-Feb-06,10-Mar-17,"Meteorology, aeronautical applications. MTSAT-2 was replaced by Himawari-8 in 2015, and remains in a standby role.","IMAGER/MTSAT-2, MTSAT Comms, MTSAT DCS","466, 563, 1500",Geostationary,36000 km,,,,,-145,N/A,,
549,MTSAT-3,Multi-functional Transport Satellite,JMA,N/A,18-Feb-13,31-Dec-18,"Meteorology, aeronautical applications.",IMAGER/MTSAT-2,466,Geostationary,36000 km,,,,,-140,N/A,,
880,NanoDragon,NanoDragon,VAST,Planned,2021,2021,Technology demonstration of vessels monitoring,NanoDragon Color camera & AIS receiver,1819,TBD,,,,,,,,,
563,NigeriaSat-1,NigeriaSat-1,NASRDA,Mission complete,27-Sep-03,31-Dec-10,Small satellite mission with technical and scientific objectives (environmental) monitoring.,NigeriaSat Medium Resolution,915,Sun-synchronous,686 km,97 mins,98 deg,3,10:15,,Ascending,http://www.nasrda.net,
564,NigeriaSat-2,Nigeria Earth Observation Satellite 2,NASRDA,Currently being flown,17-Aug-11,Dec-19,Small satellite mission with technical and scientific objectives (environmental) monitoring.,NigeriaSat Medium and High Resolution,916,Sun-synchronous,700 km,97 mins,98 deg,4,,,Descending,http://www.nasrda.gov.ng,
680,NigeriaSat-X,Nigeria Earth Observation Satellite X,NASRDA,Currently being flown,17-Aug-11,Dec-19,Small satellite mission with technical and scientific objectives (capability demonstration).,NigeriaSat Medium Resolution,1595,Sun-synchronous,700 km,97 mins,98 deg,,10:15,,Descending,http://www.nasrda.gov.ng,
851,NigeriEdu-Sat-1,NigeriEdu-Sat-1,"FUTA, NASRDA",Mission complete,3-Jun-17,10-Dec-18,Education and technology transfer.,"OV5682, SCAMP","1790, 1791",Sun-synchronous,400 km,92.57 mins,51.634 deg,,,,,,
893,NIMBUS-1,Nimbus 1,NASA,Mission complete,28-Aug-64,23-Sep-64,Testing of advanced meteorological sensor systems and for collecting meteorological data.,"APT, AVCS, HRIR","1860, 1865, 1828",,,,,,,,,,
894,NIMBUS-2,Nimbus 2,NASA,Mission complete,15-May-66,17-Jan-69,Testing of advanced meteorological sensor systems and for collecting meteorological data.,"APT, AVCS, HRIR, MRIR","1860, 1865, 1828, 1831",,,,,,,,,,
351,NIMBUS-3,,NASA,Mission complete,14-Apr-69,22-Jan-72,,IRIS,651,Sun-synchronous,1232 km,107.3 mins,101.1 deg,,,,N/A,,
359,NIMBUS-4,,NASA,Mission complete,15-Apr-70,30-Sep-80,,"BUV, IRIS","652, 651",Sun-synchronous,1200 km,107.1 mins,99.9 deg,,,,N/A,,
895,NIMBUS-5,Nimbus 5,NASA,Mission complete,11-Dec-72,29-Mar-83,"The Nimbus 5 research-and-development satellite was designed to serve as a stabilized, earth-oriented platform for the testing of advanced meteorological sensor systems and collecting meteorological and geological data on a global scale.","ESMR (Nimbus-5), ITPR, NEMS, SCMR, SCR (Nimbus-5) , THIR","1825, 1829, 1832, 1833, 1834, 1835",,,,,,,,,,
353,NIMBUS-6,,NASA,Mission complete,12-Jun-75,29-Mar-83,,LRIR,653,Sun-synchronous,1101 km,107.4 mins,99.9 deg,,,,N/A,,
354,NIMBUS-7,NIMBUS-7,NASA,Mission complete,24-Oct-78,1-Oct-94,,"CZCS, LIMS, SAGE II, SAMS, SBUV/1, SMMR, TOMS","1767, 654, 357, 656, 657, 1763, 415",Sun-synchronous,943 km,99.28 mins,104.09 deg,,,,N/A,,
642,NISAR,NASA ISRO Synthetic Aperture Radar,"NASA, ISRO",Approved,Jan-22,Sep-25,"3-year mission to study solid earth deformation (earthquakes, volcanoes, landslides), changes in ice (glaciers, sea ice) and changes in vegetation biomass","L-band SAR, S-band SAR","1526, 1665",Sun-synchronous,747 km,100 mins,98 deg,12,6:00,,Descending,http://nisar.jpl.nasa.gov,https://earthdata.nasa.gov/about/daacs/daac-asf
203,NMP EO-1,New Millenium Program Earth Observing-1,NASA,Mission complete,23-Nov-00,30-Mar-17,"1.5-year nominal mission life, currently in extended operations. Land surface, earth resources. NMP EO-1 completion of science is planned for 30 September 2016 with passivation planned for 20 March 2017.","ALI, Hyperion, LEISA AC","422, 627, 628",Sun-synchronous,690 km,99 mins,98.2 deg,16,10:00,,Descending,http://eo1.gsfc.nasa.gov/,
380,NMP EO-3 GIFTS,New Millenium Program EO-3 - Geosynchronous Imaging Fourier Transform Spectrometer - (GIFTS),NASA,Cancelled,1-Oct-06,1-Oct-08,"Continuous observation of atmospheric temperature, water vapour content and distribution, and the concentration of certain other atmospheric gases as a function of altitude over time - providing a new way to observe weather and the changing atmosphere.",GIFTS,631,Geostationary,36000 km,,,,,-83,N/A,http://nmp.jpl.nasa.gov/eo3/index.html,
507,NOAA-1,National Oceanic and Atmospheric Administration - 1,NOAA,Mission complete,11-Dec-70,19-Aug-71,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.","APT, AVCS, FPR, SPM, SR","1860, 1865, 1826, 1870, 1858",Sun-synchronous,850 km,101.9 mins,98.9 deg,0.5,,,Descending,http://www.oso.noaa.gov/poes/,
98,NOAA-10,National Oceanic and Atmospheric Administration - 10,NOAA,Mission complete,17-Sep-86,30-Aug-01,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.","A-DCS3, Argos, AVHRR/1, ERBE, HIRS/2, MSU, NOAA Comms, S&R (NOAA), SBUV/2, SEM (POES), TOVS (HIRS/2 + MSU + SSU)","154, 1861, 1864, 143, 309, 328, 561, 189, 318, 65, 275",Sun-synchronous,804 km,101.1 mins,98.6 deg,0.5,4:38,,Descending,http://www.oso.noaa.gov/poes/,
99,NOAA-11,National Oceanic and Atmospheric Administration - 11,NOAA,Mission complete,24-Sep-88,30-Sep-04,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.","ARGOS, AVHRR/2, HIRS/2, MSU, NOAA Comms, S&R (NOAA), SBUV/2, SSU, TOVS (HIRS/2 + MSU + SSU)","154, 310, 309, 328, 561, 189, 318, 329, 275",Sun-synchronous,845 km,101.9 mins,99.1 deg,,22:37,,Ascending,http://www.oso.noaa.gov/poes/,
223,NOAA-12,National Oceanic and Atmospheric Administration - 12,NOAA,Mission complete,14-May-91,31-Dec-05,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.","ARGOS, AVHRR/2, HIRS/2, MSU, NOAA Comms, SEM (POES), SSU","154, 310, 309, 328, 561, 65, 329",Sun-synchronous,850 km,101.3 mins,98.5 deg,,4:49,,Descending,http://www.oso.noaa.gov/poes/,
101,NOAA-13,National Oceanic and Atmospheric Administration - 13,NOAA,Mission complete,9-Aug-93,9-Aug-93,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.","ARGOS, AVHRR/2, EHIC, HIRS/2, MAXIE, MSU, NOAA Comms, S&R (NOAA), SBUV/2, SEM (POES), SSU","154, 310, 148, 309, 149, 328, 561, 189, 318, 65, 329",Sun-synchronous,850 km,,,,,,TBD,http://www.oso.noaa.gov/poes/,
224,NOAA-14,National Oceanic and Atmospheric Administration - 14,NOAA,Mission complete,30-Dec-94,31-Dec-05,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.","ARGOS, AVHRR/2, HIRS/2, MSU, NOAA Comms, S&R (NOAA), SBUV/2, SEM (POES), SSU, TOVS (HIRS/2 + MSU + SSU)","154, 310, 309, 328, 561, 189, 318, 65, 329, 275",Sun-synchronous,850 km,102.1 mins,99.1 deg,,17:52,,Ascending,http://www.oso.noaa.gov/poes/,
225,NOAA-15,National Oceanic and Atmospheric Administration - 15,NOAA,Mission complete,1-May-98,14-Apr-18,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis, search and rescue. NOAA-15 is being used on a limited basis as a ""secondary morning orbit"" satellite. The EOL date is based on a reliability and health & status analysis; the date shown is at the 60% confidence level.","AMSU-A, AMSU-B, ARGOS, ATOVS (HIRS/3 + AMSU + AVHRR/3), AVHRR/3, HIRS/3, NOAA Comms, S&R (NOAA)","312, 323, 154, 276, 403, 313, 561, 189",Sun-synchronous,813 km,101.4 mins,98.6 deg,,7:08,,Descending,http://www.ospo.noaa.gov/Operations/POES/index.html,
104,NOAA-16,National Oceanic and Atmospheric Administration - 16,NOAA,Mission complete,21-Sep-00,9-Jun-14,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis, search and rescue.","AMSU-A, AMSU-B, ARGOS, ATOVS (HIRS/3 + AMSU + AVHRR/3), AVHRR/3, HIRS/3, NOAA Comms, S&R (NOAA), SBUV/2, SEM (POES)","312, 323, 154, 276, 403, 313, 561, 189, 318, 65",Sun-synchronous,870 km,102 mins,98.8 deg,,13:54,,Ascending,http://www.ospo.noaa.gov/Operations/POES/index.html,
105,NOAA-17,National Oceanic and Atmospheric Administration - 17,NOAA,Mission complete,24-Jun-02,10-Apr-13,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis, search and rescue. The AVHRR/3 instrument onboard NOAA-17 was switched off October 2010.","AMSU-A, AMSU-B, ARGOS, AVHRR/3, HIRS/3, NOAA Comms, S&R (NOAA), SBUV/2, SEM (POES)","312, 323, 154, 403, 313, 561, 189, 318, 65",Sun-synchronous,833 km,101.4 mins,98.75 deg,,10:00,,Descending,http://www.oso.noaa.gov/poes/,
106,NOAA-18,National Oceanic and Atmospheric Administration - 18,NOAA,Currently being flown,20-May-05,Dec-19,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis, search and rescue. The EOL date is based on a reliability and health & status analysis; the date shown is at the 60% confidence level.","AMSU-A, ARGOS, AVHRR/3, HIRS/4, MHS, NOAA Comms, S&R (NOAA), SBUV/2, SEM (POES)","312, 154, 403, 564, 304, 561, 189, 318, 65",Sun-synchronous,870 km,102.1 mins,98.75 deg,,14:00,,Ascending,http://www.ospo.noaa.gov/Operations/POES/index.html,
113,NOAA-19,National Oceanic and Atmospheric Administration - 19,NOAA,Currently being flown,4-Feb-09,Jul-21,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis, search and rescue. The EOL date is based on a reliability and health & status analysis; the date shown is at the 60% confidence level.","AMSU-A, ARGOS-3, ARGOS-4, AVHRR/3, HIRS/4, LRIT, MHS, NOAA Comms, S&R (NOAA), SBUV/2, SEM (POES)","312, 154, 694, 403, 564, 1501, 304, 561, 189, 318, 65",Sun-synchronous,870 km,102.1 mins,98.75 deg,,14:00,,Ascending,http://www.ospo.noaa.gov/Operations/POES/index.html,
508,NOAA-2,National Oceanic and Atmospheric Administration - 2,NOAA,Mission complete,13-Oct-72,30-Jan-75,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.",,,Sun-synchronous,850 km,101.9 mins,98.9 deg,0.5,,,Descending,http://www.oso.noaa.gov/poes/,
509,NOAA-3,National Oceanic and Atmospheric Administration - 3,NOAA,Mission complete,6-Nov-73,31-Aug-76,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.",,,Sun-synchronous,850 km,101.9 mins,98.9 deg,0.5,,,Descending,http://www.oso.noaa.gov/poes/,
510,NOAA-4,National Oceanic and Atmospheric Administration - 4,NOAA,Mission complete,15-Nov-74,18-Nov-78,"Meteorology, agriculture and forestry, environmental monitoring, climatology, physical oceanography, Volcanic eruption monitoring, ice and snow cover, total ozone studies, space environment, solar flux analysis.",,,Sun-synchronous,850 km,101.9 mins,98.9 deg,0.5,,,Descending,http://www.oso.noaa.gov/poes/,
